kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 1237 : 997 8983 0 0 0 0 0 0 0 
_1.ptx 1553 : 814 6544 0 0 0 0 0 0 0 
_1.ptx 730 : 1024 11776 4096 0 0 0 0 0 0 
_1.ptx 1532 : 814 0 0 0 0 0 0 0 0 
_1.ptx 709 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1118 : 2016 17348 0 0 0 0 0 0 0 
_1.ptx 1936 : 1024 6400 0 0 0 64 32 0 0 
_1.ptx 754 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1163 : 2016 22249 0 0 0 0 0 0 0 
_1.ptx 1923 : 1024 8224 0 0 0 0 0 0 0 
_1.ptx 707 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1116 : 2016 16224 0 0 0 0 0 0 0 
_1.ptx 1934 : 1024 171424 0 0 0 64 32 0 0 
_1.ptx 1003 : 1441 10123 0 0 0 0 0 0 0 
_1.ptx 1627 : 814 5771 0 0 0 0 0 0 0 
_1.ptx 804 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1213 : 2016 16269 0 0 0 0 0 0 0 
_1.ptx 1922 : 1024 8224 0 0 0 0 0 0 0 
_1.ptx 706 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1552 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 729 : 1024 10752 4096 0 0 0 0 0 0 
_1.ptx 1848 : 997 11063 0 0 0 0 0 0 0 
_1.ptx 1025 : 2016 16267 0 0 0 0 0 0 0 
_1.ptx 1649 : 814 9127 0 0 0 0 0 0 0 
_1.ptx 826 : 1024 7424 0 0 0 0 0 0 0 
_1.ptx 704 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1931 : 1024 10624 0 0 0 0 0 0 0 
_1.ptx 1823 : 814 6512 0 0 0 0 0 0 0 
_1.ptx 1000 : 2016 3453 0 0 0 0 0 0 34 
_1.ptx 801 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 727 : 1024 8896 4096 0 0 0 0 0 0 
_1.ptx 1023 : 2016 16192 0 0 0 0 0 0 0 
_1.ptx 824 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 750 : 1024 5376 0 0 0 0 0 0 0 
_1.ptx 1924 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1101 : 79 869 0 0 0 0 0 0 0 
_1.ptx 1526 : 814 6512 0 0 0 0 0 0 0 
_1.ptx 703 : 1024 279040 0 0 0 0 0 0 0 
_1.ptx 1623 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 800 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1209 : 2016 16989 0 0 0 0 0 0 0 
_1.ptx 1572 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 749 : 1024 5280 0 0 0 0 0 0 0 
_1.ptx 1525 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 702 : 1024 279040 0 0 0 0 0 0 0 
_1.ptx 1106 : 79 873 0 0 0 0 0 0 0 
_1.ptx 1929 : 1024 7456 0 0 0 0 0 0 0 
_1.ptx 1548 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 725 : 1024 6656 0 0 0 0 0 0 0 
_1.ptx 1582 : 814 8561 0 0 0 0 0 0 0 
_1.ptx 759 : 1024 330560 128 0 0 0 0 0 0 
_1.ptx 1168 : 2016 22176 0 0 0 0 0 0 0 
_1.ptx 1110 : 1937 11624 0 0 0 0 0 0 0 
_1.ptx 701 : 1024 278528 128 0 0 0 0 0 0 
_1.ptx 1105 : 79 711 0 0 0 0 0 0 0 
_1.ptx 1928 : 1024 3072 0 0 0 0 0 0 0 
_1.ptx 1535 : 814 6519 0 0 0 0 0 0 0 
_1.ptx 712 : 1024 11776 0 0 0 0 0 0 0 
_1.ptx 1121 : 2016 22272 0 0 0 0 0 0 0 
_1.ptx 809 : 1024 10240 0 0 0 0 0 0 0 
_1.ptx 748 : 1024 6688 4096 0 0 64 32 0 0 
_1.ptx 1820 : 814 6512 0 0 0 0 0 0 0 
_1.ptx 997 : 2016 16192 0 0 0 0 0 0 0 
_1.ptx 1621 : 814 6517 0 0 0 0 0 0 0 
_1.ptx 798 : 1024 25088 0 0 0 0 0 0 0 
_1.ptx 1207 : 2016 16328 0 0 0 0 0 0 0 
_1.ptx 724 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1644 : 814 8979 0 0 0 0 0 0 0 
_1.ptx 821 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1230 : 997 7054 0 0 0 0 0 0 0 
_1.ptx 711 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1115 : 2016 14229 0 0 0 0 0 0 0 
_1.ptx 1938 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1098 : 1437 8185 0 0 0 0 0 0 13 
_1.ptx 700 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1104 : 79 584 0 0 0 0 0 0 0 
_1.ptx 1927 : 1024 13856 0 0 0 0 0 0 0 
_1.ptx 1546 : 814 5704 0 0 0 0 0 0 0 
_1.ptx 723 : 1024 9216 0 0 0 0 0 0 0 
_1.ptx 1842 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1019 : 1937 11622 0 0 0 0 0 0 0 
_1.ptx 820 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1229 : 997 6860 0 0 0 0 0 0 0 
_1.ptx 1584 : 814 7345 0 0 0 0 0 0 0 
_1.ptx 761 : 1024 28800 0 0 0 0 0 0 0 
_1.ptx 1170 : 2016 18176 0 0 0 0 0 0 0 
_1.ptx 1537 : 814 0 0 0 0 0 0 0 0 
_1.ptx 714 : 1024 6656 0 0 0 0 0 0 0 
_1.ptx 1123 : 2016 14655 0 0 0 0 0 0 0 
_1.ptx 1833 : 997 11668 0 0 0 0 0 0 0 
_1.ptx 1010 : 79 869 0 0 0 0 0 0 0 
_1.ptx 1634 : 814 9395 0 0 0 0 0 0 0 
_1.ptx 811 : 1024 8960 0 0 0 0 0 0 0 
_1.ptx 762 : 1024 28800 0 0 0 0 0 0 0 
_1.ptx 1171 : 2016 22537 0 0 0 0 0 0 0 
_1.ptx 715 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1124 : 2016 12096 0 0 0 0 0 0 0 
_1.ptx 812 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1221 : 997 7479 0 0 0 0 0 0 0 
_1.ptx 764 : 1024 26624 0 0 0 0 0 0 0 
_1.ptx 1173 : 2016 18432 0 0 0 0 0 0 0 
_1.ptx 1540 : 814 5708 0 0 0 0 0 0 0 
_1.ptx 717 : 1024 8448 0 0 0 0 0 0 0 
_1.ptx 1836 : 997 6982 0 0 0 0 0 0 0 
_1.ptx 1013 : 79 579 0 0 0 0 0 0 0 
_1.ptx 814 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1223 : 997 11996 0 0 0 0 0 0 0 
_1.ptx 1589 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 766 : 1024 7520 0 0 0 0 0 0 0 
_1.ptx 1175 : 2016 15187 0 0 0 0 0 0 0 
_1.ptx 1542 : 814 5707 0 0 0 0 0 0 0 
_1.ptx 719 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1838 : 997 6979 0 0 0 0 0 0 0 
_1.ptx 1015 : 79 869 0 0 0 0 0 0 0 
